COMP_CODE,COMP_CONM,COMP_NAME,COMP_RAT,COMP_CLAS,COMP_CLAS1,COMP_CLAS2,OLD_PRIC,NEW_PRIC,COMP_PRIC,CURR_JUN06,COMP_DESC,COMP_PRNT,JUN06
EERDH026,GE,RELAY-3D H,,CDV 62 H/R,,,22200.00,19610.00,22200.00,19610.00,CDV 62 H/R,RELAY TYPE CDV 62,0.00
EERDH106,GE,RELAY-1.5D V,,CDD 24 H/R,,,16875.00,16030.00,16875.00,16030.00,CDD 24 H/R,RELAY TYPE CDD 24,0.00
EERDH107,GE,RELAY-1.5D V,,CDD 34 H/R,,,24360.00,23140.00,24360.00,23140.00,CDD 34 H/R,RELAY TYPE CDD 34,0.00
EERDH109,GE,RELAY-1D V,,CDG 12 H/R,,,6730.00,6390.00,6730.00,6390.00,CDG 12 H/R,RELAY TYPE CDG 12,0.00
EERDH110,GE,RELAY-1D V,,CDG 13 H/R,,,6030.00,5720.00,6030.00,5720.00,CDG 13 H/R,RELAY TYPE CDG 13,0.00
EERDH111,GE,RELAY-3D H,,CDG 33 H/R,,,17235.00,16370.00,17235.00,16370.00,CDG 33 H/R,RELAY TYPE CDG 33,0.00
EERDH112,GE,RELAY-3D V,,CDG 23 H/R,,,10310.00,9790.00,10310.00,9790.00,CDG 23 H/R,RELAY TYPE CDG 23,0.00
EERDH113,GE,RELAY-3D H,,CDG 63 H/R,,,30370.00,30000.00,30370.00,30000.00,CDG 63 H/R,RELAY TYPE CDG 63,0.00
EERDH127,GE,RELAY-3D V,,CDGM 12 H/R,,,7100.00,6390.00,7100.00,6390.00,CDGM 12 H/R,RELAY TYPE CDGM 12,0.00
EERDS015,GE,RELAY-1.5D V,,CDD 21 S/R,,,14640.00,13900.00,14640.00,13900.00,CDD 21 S/R,RELAY TYPE CDD 21,0.00
EERDS016,GE,RELAY-1D V,,CDG 11 S/R,,,4200.00,4200.00,4200.00,4200.00,CDG 11 S/R,RELAY TYPE CDG 11,0.00
EERDS017,GE,RELAY-3D H,,CDG 31 S/R,,,12250.00,12250.00,12250.00,12250.00,CDG 31 S/R,RELAY TYPE CDG 31,0.00
EERDS018,GE,RELAY-3D V,,CDG 21 S/R,,,7510.00,7510.00,7510.00,7510.00,CDG 21 S/R,RELAY TYPE CDG 21,0.00
EERDS019,GE,RELAY-3D H,,CDG 61 S/R,,,22910.00,22220.00,22910.00,22220.00,CDG 61 S/R,RELAY TYPE CDG 61,0.00
EERDS024,GE,RELAY-3D H,,CDAG 31 S/R,,,17380.00,15640.00,17380.00,15640.00,CDAG 31 S/R,RELAY TYPE CDAG 31,0.00
EERDS025,GE,RELAY-3D H,,CDAG 51 S/R,,,23745.00,21370.00,23745.00,21370.00,CDAG 51 S/R,RELAY TYPE CDAG 51,0.00
EERDS026,GE,RELAY-3D H,,CDV 62 S/R,,,19530.00,18550.00,19530.00,18550.00,CDV 62 S/R,RELAY TYPE CDV 62,0.00
EERDS106,GE,RELAY-1.5D V,,CDD 24 S/R,,,16815.00,15590.00,16815.00,15590.00,CDD 24 S/R,RELAY TYPE CDD 24,0.00
EERDS107,GE,RELAY-1.5D V,,CDD 34 S/R,,,23930.00,22730.00,23930.00,22730.00,CDD 34 S/R,RELAY TYPE CDD 34,0.00
EERDS109,GE,RELAY-1D V,,CDG 12 S/R,,,6310.00,5990.00,6310.00,5990.00,CDG 12 S/R,RELAY TYPE CDG 12,0.00
EERDS110,GE,RELAY-1D V,,CDG 13 S/R,,,5580.00,5300.00,5580.00,5300.00,CDG 13 S/R,RELAY TYPE CDG 13,0.00
EERDS111,GE,RELAY-3D H,,CDG 33 S/R,,,15980.00,15180.00,15980.00,15180.00,CDG 33 S/R,RELAY TYPE CDG 33,0.00
EERDS112,GE,RELAY-3D V,,CDG 23 S/R,,,9870.00,9370.00,9870.00,9370.00,CDG 23 S/R,RELAY TYPE CDG 23,0.00
EERDS113,GE,RELAY-3D H,,CDG 63 S/R,,,29085.00,27630.00,29085.00,27630.00,CDG 63 S/R,RELAY TYPE CDG 63,0.00
EERDS127,GE,RELAY-1D V,,CDGM 12 S/R,,,6660.00,5990.00,6660.00,5990.00,CDGM 12 S/R,RELAY TYPE CDGM 12,0.00
EERDV017,GE,RELAY-CDG31,,CDG 31 H/R 3DV,MRDS NO. 017,,15490.00,15490.00,15490.00,15490.00,H/R 3DV,RELAY TYPE CDG31,0.00
EERDV032,GE,RELAY-1D V,,VAG 11 UNDER VOLT,,,3615.00,3250.00,3615.00,3250.00,VAG 11 UNDER VOLT,RELAY TYPE VAG 11,0.00
EERN0003,GE,RELAY-1/4N V,,CAG 11,,,2485.00,2110.00,2485.00,2110.00,CAG 11,RELAY TYPE CAG 11,0.00
EERN0004,GE,RELAY-1/2N V,,CAG 12,,,3440.00,2920.00,3440.00,2920.00,CAG 12,RELAY TYPE CAG 12,0.00
EERN0005,GE,RELAY-1/2N V,,CAG 12C,,,3570.00,3030.00,3570.00,3030.00,CAG 12C,RELAY TYPE CAG 12C,0.00
EERN0033,GE,RELAY-1/2 N,,VAG 21,,,3560.00,3200.00,3560.00,3200.00,VAG 21,RELAY TYPE VAG 21,0.00
EERN0039,GE,RELAY-1/4N V,,VAA 11,,,2200.00,2050.00,2200.00,2050.00,VAA 11,RELAY TYPE VAA 11,0.00
EERN0040,GE,RELAY-1/2N H,,VAA 21,,,3780.00,3210.00,3780.00,3210.00,VAA 21,RELAY TYPE VAA 21,0.00
EERN0041,GE,RELAY-1/2N H,,VAA 31,,,3940.00,3660.00,3940.00,3660.00,VAA 31,RELAY TYPE VAA 31,0.00
EERN0042,GE,RELAY-1/4N V,,VAA 13,,,2280.00,2120.00,2280.00,2120.00,VAA 13,RELAY TYPE VAA 13,0.00
EERN0043,GE,RELAY-1/2N H,,VAA 23,,,3620.00,3360.00,3620.00,3360.00,VAA 23,RELAY TYPE VAA 23,0.00
EERN0044,GE,RELAY-1/2N H,,VAA 33,,,3960.00,3680.00,3960.00,3680.00,VAA 33,RELAY TYPE VAA 33,0.00
EERN0046,GE,RELAY-1/4N V,,VAA 12,,,2280.00,2120.00,2280.00,2120.00,VAA 12,RELAY TYPE VAA 12,0.00
EERN0047,GE,RELAY-1/2N H,,VAA 22,,,3780.00,3510.00,3780.00,3510.00,VAA 22,RELAY TYPE VAA 22,0.00
EERN0048,GE,RELAY-1/2N H,,VAA 32,,,4230.00,3930.00,4230.00,3930.00,VAA 32,RELAY TYPE VAA 32,0.00
EERN0050,GE,RELAY-1/4N V,,VAJS 13,,,2360.00,2120.00,2360.00,2120.00,VAJS 13,RELAY TYPE VAJS 13,0.00
EERN0051,GE,RELAY-1/2N H,,VAJS 23,,,4080.00,3670.00,4080.00,3670.00,VAJS 23,RELAY TYPE VAJS 23,0.00
EERN0052,GE,RELAY-1/4N V,,VAJH 13,,,2185.00,2030.00,2185.00,2030.00,VAJH 13,RELAY TYPE VAJH 13,0.00
EERN0053,GE,RELAY-1/2N H,,VAJH 23,,,4280.00,3850.00,4280.00,3850.00,VAJH 23,RELAY TYPE VAJH 23,0.00
EERN0054,GE,RELAY-1/2N H,,VAJHM 13,,,2540.00,2360.00,2540.00,2360.00,VAJHM 13,RELAY TYPE VAJHM 13,0.00
EERN0055,GE,RELAY-1/2N H,,VAJHM 23,,,4280.00,3850.00,4280.00,3850.00,VAJHM 23,RELAY TYPE VAJHM 23,0.00
EERN0059,GE,RELAY-1/2N H,,VAX 21,,,3970.00,3770.00,3970.00,3770.00,VAX 21,RELAY TYPE VAX 21,0.00
EERN0060,GE,RELAY-1/2N H,,VAX 31,,,4550.00,4320.00,4550.00,4320.00,VAX 31,RELAY TYPE VAX 31,0.00
EERN0061,GE,RELAY-1/2N H,,CTNM 12,,,5950.00,4850.00,5950.00,4850.00,CTNM 12,RELAY TYPE CTNM 12,0.00
EERN0062,GE,RELAY-1/4N V,,VTNM 12,,,5730.00,5730.00,5730.00,5730.00,VTNM 12,RELAY TYPE VTNM 12,0.00
EERN0068,GE,RELAY-1/2N H,,CTUM 15,,,9340.00,8400.00,9340.00,8400.00,CTUM 15,RELAY TYPE CTUM 15,0.00
EERN0095,GE,RELAY-1/2N H,,CTIGM 15,,,6750.00,5730.00,6750.00,5730.00,CTIGM 15,RELAY TYPE CTIGM 15,0.00
EERN0096,GE,RELAY-1/2N H,,CTN 31,,,163550.00,163550.00,163550.00,163550.00,CTN 31,RELAY TYPE CTN 31,0.00
EERN0097,GE,RELAY-1/2N H,,CTNM 31,,,163550.00,163550.00,163550.00,163550.00,CTNM 31,RELAY TYPE CTNM 31,0.00
EERN0130,GE,RELAY-1/4N V,,VAWA 12,,,2690.00,2420.00,2690.00,2420.00,VAWA 12,RELAY TYPE VAWA 12,0.00
EERN0131,GE,RELAY-1/2N H,,VAWA 22,,,4860.00,4320.00,4860.00,4320.00,VAWA 22,RELAY TYPE VAWA 22,0.00
EERN0136,GE,RELAY-1/2N H,,MPB,,,3180.00,2700.00,3180.00,2700.00,MPB,RELAY TYPE MPB,0.00
EERN0137,GE,RELAY-1/2N H,,MPG,,,3960.00,3360.00,3960.00,3360.00,MPG,RELAY TYPE MPG,0.00
EERN1058,GE,RELAY-1/2N H,,VAM 12,,,2000.00,1830.00,2000.00,1830.00,VAM 12,RELAY TYPE VAM 12,0.00
EERN2058,GE,RELAY-1/2N H,,VAM 22,,,2300.00,2100.00,2300.00,2100.00,VAM 22,RELAY TYPE VAM 22,0.00
EERN3058,GE,RELAY-1/2N H,,VAM 11,,,1990.00,1990.00,1990.00,1990.00,VAM 11,RELAY TYPE VAM 11,0.00
EERN4058,GE,RELAY-1/2N H,,VAM 21,,,2200.00,2300.00,2200.00,2300.00,VAM 21,RELAY TYPE VAM 21,0.00
EERNA069,GE,RELAY-1/2N H,,VTT 11 (A.C.),,,6800.00,6800.00,6800.00,6800.00,VTT 11 (A.C.),RELAY TYPE VTT 11,0.00
EERNA070,GE,RELAY-1/2N H,,VTT 12 (A.C.),,,6800.00,5100.00,6800.00,5100.00,VTT 12 (A.C.),RELAY TYPE VTT 12,0.00
EERNA071,GE,RELAY-1/2N H,,VTT 14 (A.C.),,,10540.00,10540.00,10540.00,10540.00,VTT 14 (A.C.),RELAY TYPE VTT 14,0.00
EERNA072,GE,RELAY-1/2N H,,VTT 15 (A.C.),,,10540.00,10540.00,10540.00,10540.00,VTT 15 (A.C.),RELAY TYPE VTT 15,0.00
EERNA129,GE,RELAY-1/2N H,,VAT 11 (A.C.),,,10080.00,10080.00,10080.00,10080.00,VAT 11 (A.C.) MVTTM14,RELAY TYPE VAT 11,0.00
EERND069,GE,RELAY-1/2N H,,VTT 11 (D.C.),,,5100.00,5100.00,5100.00,5100.00,VTT 11 (D.C.),RELAY TYPE VTT 11,0.00
EERND070,GE,RELAY-1/2N H,,VTT 12 (D.C.),,,5100.00,6800.00,5100.00,6800.00,VTT 12 (D.C.),RELAY TYPE VTT 12,0.00
EERND071,GE,RELAY-1/2N H,,VTT 14 (D.C.),,,8810.00,8810.00,8810.00,8810.00,VTT 14 (D.C.),RELAY TYPE VTT 14,0.00
EERND072,GE,RELAY-1/2N H,,VTT 15 (D.C.),,,8810.00,8810.00,8810.00,8810.00,VTT 15 (D.C.),RELAY TYPE VTT 15,0.00
EERND129,GE,RELAY-1/2N H,,VAT 11 (D.C.),,,10080.00,10080.00,10080.00,10080.00,VAT 11 (D.C.) MVTTM14,RELAY TYPE VAT 11,0.00
EERNN032,GE,RELAY-1/4N V,,VAG 11 NO VOLT,,,2110.00,1900.00,2110.00,1900.00,VAG 11 NO VOLT,RELAY TYPE VAG 11,0.00
EERNV032,GE,RELAY-1/4N V,,VAG 11 UNDER VOLT,,,2470.00,2220.00,2470.00,2220.00,VAG 11 UNDER VOLT,RELAY TYPE VAG 11,0.00
GEMD3301,GEC,KWH + MD1,"3>,3W",FLUSH MOUNTING,,,11835.00,0.00,11835.00,11835.00,3PH3W FLUSH MOUNTING FIXED,KWH WITH MDI,0.00
GEMD3302,GEC,KWH + MD1,"3>,3W",PROJECTION MOUNTING,,,7200.00,0.00,7200.00,7200.00,3PH3W PROJ .MOUNTING,KWH WITH MDI,0.00
GEMD3401,GEC,KWH + MD1,"3>,4W",FLUSH MOUNTING,,,11980.00,0.00,11980.00,11980.00,3PH4W FLUSH MOUNTING,KWH WITH MDI,0.00
GEMD3402,GEC,KWH + MD1,"3>,4W",PROJECTION MOUNTING,,,7500.00,0.00,7500.00,7500.00,3PH4W PROJ. MOUNTING,KWH WITH MDI,0.00
GEWH3301,GEC,KWH METER,"3>,3W",FLUSH MOUNTING,,,2600.00,0.00,2600.00,2600.00,3PH3W FLUSH MOUNTING FIXED,KWH METER,0.00
GEWH3302,GEC,KWH METER,"3>,3W",PROJECTION MOUNTING,,,1380.00,0.00,1380.00,1380.00,3PH3W PROJ. MOUNTING,KWH METER,0.00
GEWH3401,GEC,KWH METER,"3>,4W",FLUSH MOUNTING,,,2800.00,0.00,2800.00,2800.00,3PH4W FLUSH MOUNTING FIXED TYPE,KWH METER,0.00
GEWH3402,GEC,KWH METER,"3>,4W",PROJECTION MOUNTING,,,1550.00,0.00,1550.00,1550.00,3PH4W PROJ. MOUNTING,KWH METER,0.00
GMCM1101,G & M,CT FOR METERING,100A,CAST RESIN INS.CL.H,,,820.00,0.00,820.00,820.00,100A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM1103,G & M,CT FOR METERING,100A,"TAPE INSULATED, INS. CLASS E",,,320.00,0.00,320.00,320.00,"100A,TAPE CL. E",CT FOR METERING,0.00
GMCM1105,G & M,CT FOR METERING,100A,EPOXY CAST RESIN,,,380.00,0.00,380.00,380.00,100A EPOXY CAST,CT FOR METERING,0.00
GMCM1201,G & M,CT FOR METERING,1000A,CAST RESIN INS.CL.H,,,960.00,0.00,960.00,960.00,1000A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM1203,G & M,CT FOR METERING,1000A,"TAPE INSULATED, INS. CLASS E",,,260.00,0.00,260.00,260.00,"1000A,TAPE CL. E",CT FOR METERING,0.00
GMCM1205,G & M,CT FOR METERING,1000A,EPOXY CAST RESIN,,,440.00,0.00,440.00,440.00,1000A EPOXY CAST,CT FOR METERING,0.00
GMCM1401,G & M,CT FOR METERING,1250A,CAST RESIN INS.CL.H,,,1120.00,0.00,1120.00,1120.00,1250A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM1403,G & M,CT FOR METERING,1250A,"TAPE INSULATED, INS. CLASS E",,,280.00,0.00,280.00,280.00,"1250A,TAPE CL. E",CT FOR METERING,0.00
GMCM1405,G & M,CT FOR METERING,1250A,EPOXY CAST RESIN,,,440.00,0.00,440.00,440.00,1250A EPOXY CAST,CT FOR METERING,0.00
GMCM1601,G & M,CT FOR METERING,150A,CAST RESIN INS.CL.H,,,870.00,0.00,870.00,870.00,150A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM1603,G & M,CT FOR METERING,150A,"TAPE INSULATED, INS. CLASS E",,,190.00,0.00,190.00,190.00,"150A,TAPE CL. E",CT FOR METERING,0.00
GMCM1605,G & M,CT FOR METERING,150A,EPOXY CAST RESIN,,,360.00,0.00,360.00,360.00,150A EPOXY CAST,CT FOR METERING,0.00
GMCM1801,G & M,CT FOR METERING,1600A,CAST RESIN INS.CL.H,,,1160.00,0.00,1160.00,1160.00,1600A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM1803,G & M,CT FOR METERING,1600A,"TAPE INSULATED, INS. CLASS E",,,300.00,0.00,300.00,300.00,"1600A,TAPE CL. E",CT FOR METERING,0.00
GMCM1805,G & M,CT FOR METERING,1600A,EPOXY CAST RESIN,,,620.00,0.00,620.00,620.00,1600A EPOXY CAST,CT FOR METERING,0.00
GMCM2101,G & M,CT FOR METERING,200A,CAST RESIN INS.CL.H,,,720.00,0.00,720.00,720.00,200A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM2103,G & M,CT FOR METERING,200A,"TAPE INSULATED, INS. CLASS E",,,210.00,0.00,210.00,210.00,"200A,TAPE CL. E",CT FOR METERING,0.00
GMCM2105,G & M,CT FOR METERING,200A,EPOXY CAST RESIN,,,460.00,0.00,460.00,460.00,200A EPOXY CAST,CT FOR METERING,0.00
GMCM2201,G & M,CT FOR METERING,2000A,CAST RESIN INS.CL.H,,,1460.00,0.00,1460.00,1460.00,2000A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM2203,G & M,CT FOR METERING,2000A,"TAPE INSULATED, INS. CLASS E",,,360.00,0.00,360.00,360.00,"2000A,TAPE CL. E",CT FOR METERING,0.00
GMCM2205,G & M,CT FOR METERING,2000A,EPOXY CAST RESIN,,,620.00,0.00,620.00,620.00,2000A EPOXY CAST,CT FOR METERING,0.00
GMCM2601,G & M,CT FOR METERING,250A,CAST RESIN INS.CL.H,,,720.00,0.00,720.00,720.00,250A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM2603,G & M,CT FOR METERING,250A,"TAPE INSULATED, INS. CLASS E",,,160.00,0.00,160.00,160.00,"250A,TAPE CL. E",CT FOR METERING,0.00
GMCM2605,G & M,CT FOR METERING,250A,EPOXY CAST RESIN,,,450.00,0.00,450.00,450.00,250A EPOXY CAST,CT FOR METERING,0.00
GMCM2701,G & M,CT FOR METERING,2500A,CAST RESIN INS.CL.H,,,1460.00,0.00,1460.00,1460.00,2500A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM2703,G & M,CT FOR METERING,2500A,"TAPE INSULATED, INS. CLASS E",,,410.00,0.00,410.00,410.00,"2500A,TAPE CL. E",CT FOR METERING,0.00
GMCM2705,G & M,CT FOR METERING,2500A,EPOXY CAST RESIN,,,640.00,0.00,640.00,640.00,2500A EPOXY CAST,CT FOR METERING,0.00
GMCM3101,G & M,CT FOR METERING,300A,CAST RESIN INS.CL.H,,,720.00,0.00,720.00,720.00,300A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM3103,G & M,CT FOR METERING,300A,"TAPE INSULATED, INS. CLASS E",,,160.00,0.00,160.00,160.00,"300A,TAPE CL. E",CT FOR METERING,0.00
GMCM3105,G & M,CT FOR METERING,300A,EPOXY CAST RESIN,,,370.00,0.00,370.00,370.00,300A EPOXY CAST,CT FOR METERING,0.00
GMCM3401,G & M,CT FOR METERING,3200A,CAST RESIN INS.CL.H,,,1520.00,0.00,1520.00,1520.00,3200A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM3403,G & M,CT FOR METERING,3200A,"TAPE INSULATED, INS. CLASS E",,,520.00,0.00,520.00,520.00,"3200A,TAPE CL. E",CT FOR METERING,0.00
GMCM3405,G & M,CT FOR METERING,3200A,EPOXY CAST RESIN,,,700.00,0.00,700.00,700.00,3200A EPOXY CAST,CT FOR METERING,0.00
GMCM4101,G & M,CT FOR METERING,400A,CAST RESIN INS.CL.H,,,740.00,0.00,740.00,740.00,400A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM4103,G & M,CT FOR METERING,400A,"TAPE INSULATED, INS. CLASS E",,,150.00,0.00,150.00,150.00,"400A,TAPE CL. E",CT FOR METERING,0.00
GMCM4105,G & M,CT FOR METERING,400A,EPOXY CAST RESIN,,,380.00,0.00,380.00,380.00,400A EPOXY CAST,CT FOR METERING,0.00
GMCM5101,G & M,CT FOR METERING,500A,CAST RESIN INS.CL.H,,,740.00,0.00,740.00,740.00,500A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM5103,G & M,CT FOR METERING,500A,"TAPE INSULATED, INS. CLASS E",,,150.00,0.00,150.00,150.00,"500A,TAPE CL. E",CT FOR METERING,0.00
GMCM5105,G & M,CT FOR METERING,500A,EPOXY CAST RESIN,,,380.00,0.00,380.00,380.00,500A EPOXY CAST,CT FOR METERING,0.00
GMCM6101,G & M,CT FOR METERING,600A,CAST RESIN INS.CL.H,,,740.00,0.00,740.00,740.00,600A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM6103,G & M,CT FOR METERING,600A,"TAPE INSULATED, INS. CLASS E",,,160.00,0.00,160.00,160.00,"600A,TAPE CL. E",CT FOR METERING,0.00
GMCM6105,G & M,CT FOR METERING,600A,EPOXY CAST RESIN,,,400.00,0.00,400.00,400.00,600A EPOXY CAST,CT FOR METERING,0.00
GMCM7501,G & M,CT FOR METERING,75A,CAST RESIN INS.CL.H,,,800.00,0.00,800.00,800.00,75A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM7503,G & M,CT FOR METERING,75A,"TAPE INSULATED, INS. CLASS E",,,320.00,0.00,320.00,320.00,"75A,TAPE CL. E",CT FOR METERING,0.00
GMCM7505,G & M,CT FOR METERING,75A,EPOXY CAST RESIN,,,380.00,0.00,380.00,380.00,75A EPOXY CAST,CT FOR METERING,0.00
GMCM8101,G & M,CT FOR METERING,800A,CAST RESIN INS.CL.H,,,930.00,0.00,930.00,930.00,800A  CAST RESIN INS.CL.H,CT FOR METERING,0.00
GMCM8103,G & M,CT FOR METERING,800A,"TAPE INSULATED, INS. CLASS E",,,180.00,0.00,180.00,180.00,"800A,TAPE CL. E",CT FOR METERING,0.00
GMCM8105,G & M,CT FOR METERING,800A,EPOXY CAST RESIN,,,410.00,0.00,410.00,410.00,800A EPOXY CAST,CT FOR METERING,0.00
GMCP1101,G & M,CT FOR PROTECTION,100A,CAST RESIN INS.CL.H,,,2760.00,0.00,2760.00,2760.00,100A  CAST RESIN INS.CL.H,CT FOR PROTECTION,0.00
GMCP1103,G & M,CT FOR PROTECTION,100A,"5P10, TAPE INSULATED, INS. CLASS E",,,1080.00,0.00,1080.00,1080.00,"100A 5P10,TAPE CL.E",CT FOR PROTECTION,0.00
GMCP1105,G & M,CT FOR PROTECTION,100A,"5P10, EPOXY CAST RESIN",,,2380.00,0.00,2380.00,2380.00,"100A 5P10, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP1201,G & M,CT FOR PROTECTION,1000A,CAST RESIN INS.CL.H,,,2560.00,0.00,2560.00,2560.00,1000A  CAST RESIN INS.CL.H,CT FOR PROTECTION,0.00
GMCP1202,G & M,CT FOR PROTECTION,1000A,"5P10, TAPE INSULATED, INS. CLASS B",,,620.00,0.00,620.00,620.00,"1000A 5P10,TAPE CL.B",CT FOR PROTECTION,0.00
GMCP1203,G & M,CT FOR PROTECTION,1000A,"5P10, TAPE INSULATED, INS. CLASS E",,,560.00,0.00,560.00,560.00,"1000A 5P10,TAPE CL.E",CT FOR PROTECTION,0.00
GMCP1205,G & M,CT FOR PROTECTION,1000A,"5P10, EPOXY CAST RESIN",,,860.00,0.00,860.00,860.00,"1000A 5P10, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP1210,G & M,CT FOR PROTECTION,1000A,"5P15, EPOXY CAST RESIN",,,1290.00,0.00,1290.00,1290.00,"1000A 5P15, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP1401,G & M,CT FOR PROTECTION,1250A,CAST RESIN INS.CL.H,,,2380.00,0.00,2380.00,2380.00,1250A  CAST RESIN INS.CL.H,CT FOR PROTECTION,0.00
GMCP1403,G & M,CT FOR PROTECTION,1250A,"5P10, TAPE INSULATED, INS. CLASS E",,,480.00,0.00,480.00,480.00,"1250A 5P10,TAPE CL.E",CT FOR PROTECTION,0.00
GMCP1405,G & M,CT FOR PROTECTION,1250A,"5P10, EPOXY CAST RESIN",,,860.00,0.00,860.00,860.00,"1250A 5P10, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP1410,G & M,CT FOR PROTECTION,1250A,"5P15, EPOXY CAST RESIN",,,1290.00,0.00,1290.00,1290.00,"1250A 5P15, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP1601,G & M,CT FOR PROTECTION,150A,CAST RESIN INS.CL.H,,,2760.00,0.00,2760.00,2760.00,150A  CAST RESIN INS.CL.H,CT FOR PROTECTION,0.00
GMCP1603,G & M,CT FOR PROTECTION,150A,"5P10, TAPE INSULATED, INS. CLASS E",,,1080.00,0.00,1080.00,1080.00,"150A 5P10,TAPE CL.E",CT FOR PROTECTION,0.00
GMCP1605,G & M,CT FOR PROTECTION,150A,"5P10, EPOXY CAST RESIN",,,1480.00,0.00,1480.00,1480.00,"150A 5P10, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP1801,G & M,CT FOR PROTECTION,1600A,CAST RESIN INS.CL.H,,,2380.00,0.00,2380.00,2380.00,1600A  CAST RESIN INS.CL.H,CT FOR PROTECTION,0.00
GMCP1802,G & M,CT FOR PROTECTION,1600A,"5P10, TAPE INSULATED, INS. CLASS B",,,860.00,0.00,860.00,860.00,"1600A 5P10,TAPE CL.B",CT FOR PROTECTION,0.00
GMCP1803,G & M,CT FOR PROTECTION,1600A,"5P10, TAPE INSULATED, INS. CLASS E",,,780.00,0.00,780.00,780.00,"1600A 5P10,TAPE CL.E",CT FOR PROTECTION,0.00
GMCP1805,G & M,CT FOR PROTECTION,1600A,"5P10, EPOXY CAST RESIN",,,900.00,0.00,900.00,900.00,"1600A 5P10, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP1810,G & M,CT FOR PROTECTION,1600A,"5P15, EPOXY CAST RESIN",,,1380.00,0.00,1380.00,1380.00,"1600A 5P15, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP2101,G & M,CT FOR PROTECTION,200A,CAST RESIN INS.CL.H,,,2760.00,0.00,2760.00,2760.00,200A  CAST RESIN INS.CL.H,CT FOR PROTECTION,0.00
GMCP2105,G & M,CT FOR PROTECTION,200A,"5P10, EPOXY CAST RESIN",,,1480.00,0.00,1480.00,1480.00,"200A 5P10, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP2201,G & M,CT FOR PROTECTION,2000A,CAST RESIN INS.CL.H,,,2500.00,0.00,2500.00,2500.00,2000A  CAST RESIN INS.CL.H,CT FOR PROTECTION,0.00
GMCP2202,G & M,CT FOR PROTECTION,2000A,"5P10, TAPE INSULATED, INS. CLASS B",,,860.00,0.00,860.00,860.00,"2000A 5P10,TAPE CL.B",CT FOR PROTECTION,0.00
GMCP2203,G & M,CT FOR PROTECTION,2000A,"5P10, TAPE INSULATED, INS. CLASS E",,,640.00,0.00,640.00,640.00,"2000A 5P10,TAPE CL.E",CT FOR PROTECTION,0.00
GMCP2205,G & M,CT FOR PROTECTION,2000A,"5P10, EPOXY CAST RESIN",,,900.00,0.00,900.00,900.00,"2000A 5P10, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP2210,G & M,CT FOR PROTECTION,2000A,"5P15, EPOXY CAST RESIN",,,1380.00,0.00,1380.00,1380.00,"2000A 5P15, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP2601,G & M,CT FOR PROTECTION,250A,CAST RESIN INS.CL.H,,,2560.00,0.00,2560.00,2560.00,250A  CAST RESIN INS.CL.H,CT FOR PROTECTION,0.00
GMCP2603,G & M,CT FOR PROTECTION,250A,"5P10, TAPE INSULATED, INS. CLASS E",,,860.00,0.00,860.00,860.00,"250A 5P10,TAPE CL.E",CT FOR PROTECTION,0.00
GMCP2605,G & M,CT FOR PROTECTION,250A,"5P10, EPOXY CAST RESIN",,,1480.00,0.00,1480.00,1480.00,"250A 5P10, EPOXY CAST",CT FOR PROTECTION,0.00
GMCP2701,G & M,CT FOR PROTECTION,2500A,CAST RESIN INS.CL.H,,,2640.00,0.00,2640.00,2640.00,2500A  CAST RESIN INS.CL.H,CT FOR PROTECTION,0.00
GMCP2702,G & M,CT FOR PROTECTION,2500A,"5P10, TAPE INSULATED, INS. CLASS B",,,860.00,0.00,860.00,860.00,"2500A 5P10,TAPE CL.B",CT FOR PROTECTION,0.00
